city,year,weekofyear,week_start_date,total_cases,T,P,H,V,T_lag1,P_lag1,P_lag2,P_lag3,sin_season,cos_season,i_h,r_h,s_h,s_h_smooth,i_h_smooth,r_h_smooth,ds_h_dt,di_h_dt,dr_h_dt
iq,2002,12,2002-03-19,10,26.521428571500003,68.99,94.1657142857,0.2371583249999999,26.975,25.53,70.57,63.870000000000005,-0.8229838658936557,-0.5680647467311568,2.5e-05,0.100013035,0.8999619649999999,0.899968524816016,1.86255411255411e-05,0.10001284964285699,-2.312397186177151e-06,1.6504329004328989e-06,6.619642857058627e-07
iq,2002,13,2002-03-26,5,25.082142857000026,79.71000000000001,98.4571428571,0.2286232,26.521428571500003,68.99,25.53,70.57,-0.885456025653209,-0.4647231720437701,1.25e-05,0.1000134475,0.8999740525000001,0.8999649475649337,2.1493506493506464e-05,0.10001355892857128,-4.032629870087678e-06,3.262987012987009e-06,7.696428571471459e-07
iq,2002,14,2002-04-02,11,26.107142857000007,57.05500000000001,97.7757142857,0.2375342999999999,25.082142857000026,79.71000000000001,68.99,25.53,-0.935016242685414,-0.3546048870425378,2.75e-05,0.100014355,0.899958145,0.8999604595562758,2.5151515151515118e-05,0.10001438892857129,-3.0670616882888524e-06,2.2240259740259707e-06,8.430357142930056e-07
iq,2002,15,2002-04-09,8,25.425000000000004,44.49,97.2442857143,0.2338785749999999,26.107142857000007,57.05500000000001,79.71000000000001,68.99,-0.9709418174260522,-0.2393156642875571,2e-05,0.100015015,0.899964985,0.8999588134415571,2.5941558441558405e-05,0.10001524499999986,-4.252830086648451e-06,3.3008658008657944e-06,9.51964285719753e-07
iq,2002,16,2002-04-16,18,26.4857142855,72.48807971392424,92.6157142857,0.21634465,25.425000000000004,44.49,57.05500000000001,79.71000000000001,-0.992708874098054,-0.1205366802553229,4.5e-05,0.10001650000000001,0.8999385,0.8999519538961025,3.175324675324671e-05,0.10001629285714272,-7.000156926395551e-06,5.854978354978346e-06,1.1451785714294838e-06
iq,2002,17,2002-04-23,13,26.46547619035001,49.745000000000005,95.2514285714,0.2611714499999999,26.4857142855,72.48807971392424,44.49,57.05500000000001,-1.0,-4.286263797015736e-16,3.25e-05,0.1000175725,0.8999499275,0.8999448131277044,3.76515151515151e-05,0.10001753535714272,-2.5817640691983e-06,1.3906926406926397e-06,1.1910714285690016e-06
iq,2002,18,2002-04-30,9,26.47716879166972,30.525,93.8457142857,0.191746425,26.46547619035001,49.745000000000005,72.48807971392424,44.49,-0.992708874098054,0.120536680255322,2.25e-05,0.10001831500000001,0.8999591849999999,0.8999467903679641,3.4534632034631986e-05,0.10001867499999986,8.899891779101665e-08,-1.2391774891774889e-06,1.150178571426852e-06
iq,2002,19,2002-05-07,22,26.39285714300001,63.35,95.22,0.1982499999999999,26.47716879166972,30.525,49.745000000000005,72.48807971392424,-0.9709418174260523,0.2393156642875562,5.5e-05,0.10002013,0.89992487,0.8999449911255399,3.517316017316012e-05,0.10001983571428558,2.673262986974123e-06,-3.7012987012986984e-06,1.0280357142788965e-06
iq,2002,20,2002-05-14,10,25.651190476350003,295.045,97.2428571429,0.1511869,26.39285714300001,63.35,30.525,49.745000000000005,-0.9350162426854148,0.3546048870425353,2.5e-05,0.10002095500000001,0.899954045,0.899952136893938,2.713203463203459e-05,0.10002073107142842,4.567380952336109e-06,-5.416666666666655e-06,8.49285714282777e-07
iq,2002,21,2002-05-21,5,26.585714285500025,30.175,94.8042857143,0.205703575,25.651190476350003,295.045,63.35,30.525,-0.8854560256532104,0.4647231720437678,1.25e-05,0.1000213675,0.8999661325,0.8999541258874446,2.433982683982681e-05,0.10002153428571414,1.0121266234008885e-06,-1.801948051948048e-06,7.89821428578974e-07
iq,2002,22,2002-05-28,13,25.944642857000023,94.12,93.7885714286,0.1945392749999999,26.585714285500025,30.175,295.045,63.35,-0.8229838658936562,0.5680647467311561,3.25e-05,0.10002244,0.89994506,0.8999541611471849,2.3528138528138493e-05,0.10002231071428558,2.7764880952130255e-06,-3.4523809523809502e-06,6.758928571409806e-07
iq,2002,23,2002-06-04,2,25.617857143,50.38,94.3457142857,0.29486785,25.944642857000023,94.12,30.175,295.045,-0.7485107481711012,0.6631226582407951,5e-06,0.100022605,0.8999723949999999,0.899959678863635,1.743506493506491e-05,0.10002288607142842,1.4929599567170548e-06,-2.0995670995670957e-06,6.066071428501019e-07
iq,2002,24,2002-06-11,11,26.810714285500005,35.31,94.1442857143,0.341360725,25.617857143,50.38,94.12,30.175,-0.6631226582407957,0.7485107481711006,2.75e-05,0.10002351250000001,0.8999489875000001,0.8999571470670983,1.9329004329004302e-05,0.10002352392857128,-1.9258062770588502e-06,1.2770562770562757e-06,6.487499999985324e-07
iq,2002,25,2002-06-18,11,25.29880952365,35.08,85.7371428571,0.20799285,26.810714285500005,35.31,50.38,94.12,-0.5680647467311554,0.8229838658936567,2.75e-05,0.10002442,0.89994808,0.8999558272510809,1.998917748917746e-05,0.10002418357142842,6.313203462782191e-07,-1.2391774891774889e-06,6.078571428563828e-07
iq,2002,26,2002-06-25,3,24.95357142850001,5.14,82.1671428571,0.20104285,25.29880952365,35.08,35.31,50.38,-0.4647231720437686,0.8854560256532099,7.5e-06,0.10002466750000001,0.8999678324999999,0.8999584097077908,1.6850649350649324e-05,0.10002473964285699,8.063690475901275e-07,-1.3690476190476176e-06,5.626785714307747e-07
iq,2002,27,2002-07-02,7,24.008928571500014,4.185,85.5657142857,0.1059357149999999,24.95357142850001,5.14,35.08,35.31,-0.3546048870425362,0.9350162426854146,1.75e-05,0.100025245,0.899957255,0.8999574399891761,1.7251082251082225e-05,0.10002530892857128,1.5502759740382288e-06,-2.0454545454545415e-06,4.951785714385482e-07
iq,2002,28,2002-07-09,7,25.00952380965,16.005,85.6728571429,0.20381095,24.008928571500014,4.185,5.14,35.08,-0.2393156642875589,0.9709418174260518,1.75e-05,0.1000258225,0.8999566775,0.8999615102597389,1.2759740259740241e-05,0.10002572999999987,1.9699350649604597e-06,-2.3863636363636325e-06,4.164285714314264e-07
iq,2002,29,2002-07-16,4,24.9964285715,31.5,84.6685714286,0.1025571525,25.00952380965,16.005,4.185,5.14,-0.1205366802553247,0.9927088740980538,1e-05,0.1000261525,0.8999638475,0.899961379859306,1.247835497835496e-05,0.10002614178571415,-1.8194751081890281e-06,1.3582251082251058e-06,4.6125000000007965e-07
iq,2002,30,2002-07-23,5,26.475000000000016,66.82499999999999,83.4971428571,0.270264275,24.9964285715,31.5,16.005,4.185,1.2864981197413093e-15,1.0,1.25e-05,0.10002656500000001,0.899960935,0.8999578713095225,1.5476190476190453e-05,0.10002665249999987,-9.97873376595848e-07,5.194805194805184e-07,4.783928571339136e-07
iq,2002,31,2002-07-30,6,26.13928571450001,62.765,87.0342857143,0.31987855,26.475000000000016,66.82499999999999,31.5,16.005,0.1205366802553237,0.992708874098054,1.5e-05,0.10002706,0.89995794,0.8999593841125528,1.3517316017315997e-05,0.10002709857142841,1.1202976189506053e-06,-1.547619047619045e-06,4.2732142857548894e-07
iq,2002,32,2002-08-06,7,26.37142857150002,7.17,80.47,0.3070649,26.13928571450001,62.765,66.82499999999999,31.5,0.2393156642875579,0.970941817426052,1.75e-05,0.1000276375,0.8999548625,0.8999601119047604,1.2380952380952363e-05,0.10002750714285702,-2.657662337646194e-06,2.1590909090909063e-06,4.985714285796194e-07
iq,2002,33,2002-08-13,7,27.009523809650005,8.455,69.06,0.333075,26.37142857150002,7.17,62.765,66.82499999999999,0.3546048870425353,0.9350162426854148,1.75e-05,0.100028215,0.899954285,0.8999540687878775,1.783549783549781e-05,0.10002809571428557,-3.4108712120284324e-06,2.8192640692640653e-06,5.916071428510583e-07
iq,2002,34,2002-08-20,4,25.657174330928203,51.155,82.1414285714,0.315820425,27.009523809650005,8.455,7.17,62.765,0.4647231720437677,0.8854560256532104,1e-05,0.10002854500000001,0.899961455,0.8999532901623364,1.8019480519480493e-05,0.10002869035714272,-3.4088798701592538e-06,2.7272727272727243e-06,6.816071428591974e-07
iq,2002,35,2002-08-27,9,27.11785714300002,31.45,77.7657142857,0.286828575,25.657174330928203,51.155,8.455,7.17,0.5680647467311546,0.8229838658936572,2.25e-05,0.10002928750000001,0.8999482125,0.8999472510281372,2.3290043290043258e-05,0.10002945892857129,-6.450308441596775e-06,5.584415584415579e-06,8.658928571450564e-07
iq,2002,36,2002-09-03,17,27.464285714500004,49.425,77.0828571429,0.2003321249999999,27.11785714300002,31.45,51.155,8.455,0.663122658240795,0.7485107481711013,4.25e-05,0.10003069,0.8999268100000001,0.8999403895454532,2.918831168831165e-05,0.10003042214285701,-8.38979978357024e-06,7.283549783549772e-06,1.106249999993647e-06
iq,2002,37,2002-09-10,8,27.645238095150013,57.63,73.1414285714,0.278971425,27.464285714500004,49.425,31.45,51.155,0.7485107481711005,0.6631226582407957,2e-05,0.10003135,0.89994865,0.8999304714285701,3.78571428571428e-05,0.10003167142857128,-7.266239177461387e-06,5.963203463203454e-06,1.3030357142798654e-06
iq,2002,38,2002-09-17,22,28.396428571500007,6.1450000000000005,64.6885714286,0.34930355,27.645238095150013,57.63,49.425,31.45,0.8229838658936556,0.5680647467311569,5.5e-05,0.10003316500000001,0.8999118349999999,0.8999258570670983,4.111471861471856e-05,0.10003302821428557,-5.663100649311303e-06,4.220779220779217e-06,1.4423214285755326e-06
iq,2002,39,2002-09-24,18,27.932142857000013,62.73,79.5628571429,0.283642275,28.396428571500007,6.1450000000000005,57.63,49.425,0.8854560256532098,0.4647231720437687,4.5e-05,0.10003465,0.89992035,0.8999191452272715,4.6298701298701236e-05,0.10003455607142843,-6.249572510830248e-06,4.653679653679644e-06,1.5958928571424558e-06
iq,2002,40,2002-10-01,21,28.642857143000025,72.59,74.25,0.259973825,27.932142857000013,62.73,6.1450000000000005,57.63,0.9350162426854146,0.3546048870425362,5.25e-05,0.1000363825,0.8999111175,0.8999133579220766,5.042207792207785e-05,0.10003621999999986,-7.951525974048135e-06,6.1525974025973936e-06,1.7989285714323233e-06
iq,2002,41,2002-10-08,16,27.73750000000002,75.00999999999999,85.1371428571,0.3103238,28.642857143000025,72.59,62.73,6.1450000000000005,0.970941817426052,0.2393156642875572,4e-05,0.1000377025,0.8999222975,0.8999032421753234,5.860389610389602e-05,0.1000381539285713,-7.785633116874635e-06,5.79545454545454e-06,1.9901785714288023e-06
iq,2002,42,2002-10-15,31,27.282142857000025,13.23,86.9985714286,0.2110893,27.73750000000002,75.00999999999999,72.59,62.73,0.992708874098054,0.120536680255323,7.75e-05,0.10004026,0.89988224,0.8998977866558429,6.201298701298693e-05,0.10004020035714271,-4.701244588733999e-06,2.6244588744588713e-06,2.0767857142819923e-06
iq,2002,43,2002-10-22,25,26.475,108.37,87.7171428571,0.2412607,27.282142857000025,13.23,75.00999999999999,72.59,1.0,5.51091059616309e-16,6.25e-05,0.1000423225,0.8998951775,0.8998938396861459,6.385281385281377e-05,0.10004230749999986,-4.966726190491766e-06,2.7976190476190408e-06,2.169107142860338e-06
iq,2002,44,2002-10-29,28,27.66430682012193,61.935,91.9442857143,0.306321425,26.475,108.37,13.23,75.00999999999999,0.992708874098054,-0.1205366802553219,7e-05,0.10004463250000001,0.8998853675,0.8998878532034619,6.760822510822501e-05,0.10004453857142843,6.682359310339336e-08,-2.164502164502162e-06,2.09767857142773e-06
iq,2002,45,2002-11-05,26,26.90357142850001,79.685,95.2857142857,0.3090768,27.66430682012193,61.935,108.37,13.23,0.9709418174260523,-0.2393156642875561,6.5e-05,0.1000467775,0.8998882225,0.8998939733333321,5.952380952380944e-05,0.10004650285714271,4.498317099532745e-06,-6.385281385281375e-06,1.886964285706394e-06
iq,2002,46,2002-11-12,18,26.235714285500013,151.98,96.0471428571,0.2026333249999999,26.90357142850001,79.685,61.935,108.37,0.9350162426854156,-0.3546048870425335,4.5e-05,0.1000482625,0.8999067375,0.8998968498376609,5.483766233766226e-05,0.10004831249999985,-1.8142965368395103e-06,-7.034632034631989e-08,1.8846428571431262e-06
iq,2002,47,2002-11-19,27,26.514285714500023,69.345,96.84,0.2609119,26.235714285500013,151.98,79.685,61.935,0.8854560256532096,-0.4647231720437692,6.75e-05,0.10005049,0.89988201,0.8998903447402584,5.93831168831168e-05,0.100050272142857,-6.155270562691051e-06,4.134199134199125e-06,2.0210714285762155e-06
iq,2002,48,2002-11-26,11,27.42142857150002,38.675,93.3957142857,0.2858036,26.514285714500023,69.345,151.98,79.685,0.8229838658936562,-0.568064746731156,2.75e-05,0.1000513975,0.8999211025,0.8998845392965356,6.310606060606051e-05,0.100052354642857,-4.463825757583528e-06,2.364718614718607e-06,2.0991071428555497e-06
iq,2002,49,2002-12-03,38,27.50357142850001,47.845,90.6628571429,0.311721425,27.42142857150002,38.675,69.345,151.98,0.7485107481711013,-0.663122658240795,9.5e-05,0.1000545325,0.8998504675000001,0.8998814170887433,6.411255411255402e-05,0.10005447035714271,-1.869924242448029e-06,-2.2186147186146728e-07,2.091785714281036e-06
iq,2002,50,2002-12-10,29,26.725000000000005,46.11,92.6142857143,0.22105,27.50357142850001,47.845,38.675,69.345,0.6631226582407959,-0.7485107481711005,7.25e-05,0.100056925,0.899870575,0.8998807994480507,6.266233766233758e-05,0.10005653821428556,4.180000000020279e-06,-6.071428571428559e-06,1.8914285714322077e-06
iq,2002,51,2002-12-17,21,26.9435714285,24.865,93.8457142857,0.22947145,26.725000000000005,46.11,47.845,38.675,0.5680647467311569,-0.8229838658936556,5.25e-05,0.10005865750000001,0.8998888425,0.8998897770887433,5.19696969696969e-05,0.10005825321428558,8.159080086556081e-06,-9.729437229437217e-06,1.5703571428632435e-06
iq,2002,52,2002-12-24,11,26.9982142855,144.815,93.4085714286,0.154303575,26.9435714285,24.865,46.11,47.845,0.4647231720437687,-0.8854560256532098,2.75e-05,0.100059565,0.899912935,0.8998971176082238,4.320346320346314e-05,0.10005967892857129,1.3410378787881427e-05,-1.4502164502164482e-05,1.0917857142869747e-06
iq,2003,1,2003-01-01,10,28.06071428550002,69.905,84.06,0.317860725,26.9982142855,144.815,24.865,46.11,0.3546048870425363,-0.9350162426854146,2.5e-05,0.10006039,0.89991461,0.899916597846319,2.2965367965367934e-05,0.10006043678571415,1.3827462121196454e-05,-1.444264069264067e-05,6.151785714308966e-07
iq,2003,2,2003-01-08,5,27.47738095215,23.435,91.56,0.443867875,28.06071428550002,69.905,144.815,24.865,0.239315664287559,-0.9709418174260516,1.25e-05,0.1000608025,0.8999266975,0.8999247725324662,1.4318181818181802e-05,0.10006090928571415,6.4391829004417644e-06,-6.82900432900432e-06,3.898214285744106e-07
iq,2003,3,2003-01-15,6,26.732142857000014,112.43,94.3742857143,0.266323825,27.47738095215,23.435,69.905,144.815,0.1205366802553248,-0.9927088740980538,1.5e-05,0.10006129750000001,0.8999237025,0.8999294762121199,9.307359307359294e-06,0.1000612164285713,3.4112608224834418e-06,-3.679653679653676e-06,2.6839285714730376e-07
iq,2003,4,2003-01-22,2,27.407142857000007,75.57499999999999,84.46,0.245414275,26.732142857000014,112.43,23.435,69.905,6.123233995736766e-16,-1.0,5e-06,0.1000614625,0.8999335374999999,0.8999315950541111,6.95887445887445e-06,0.10006144607142844,2.3923647185508656e-06,-2.5757575757575718e-06,1.8339285713653286e-07
iq,2003,5,2003-01-29,1,27.8464285715,21.475,74.8842857143,0.1703714499999999,27.407142857000007,75.57499999999999,112.43,23.435,-0.1205366802553236,-0.992708874098054,2.5e-06,0.100061545,0.899935955,0.899934260941557,4.155844155844151e-06,0.10006158321428557,5.991829005180804e-07,-7.575757575757565e-07,1.5839285713581397e-07
iq,2003,6,2003-02-05,2,25.925,49.13,94.5528571429,0.1428482174999999,27.8464285715,21.475,75.57499999999999,112.43,-0.2393156642875578,-0.970941817426052,5e-06,0.10006171000000001,0.89993329,0.8999327934199122,5.443722943722937e-06,0.10006176285714272,-5.496807359284261e-07,3.7878787878787823e-07,1.708928571431123e-07
iq,2003,7,2003-02-12,2,25.6357142855,63.265,94.3542857143,0.270178575,25.925,49.13,21.475,75.57499999999999,-0.3546048870425352,-0.9350162426854148,5e-06,0.10006187500000001,0.899933125,0.8999331615800852,4.913419913419907e-06,0.10006192499999986,-1.0373160173604568e-06,8.387445887445869e-07,1.9857142857099275e-07
iq,2003,8,2003-02-19,3,27.73542016997821,73.465,89.9742857143,0.1247857,25.6357142855,63.265,49.13,21.475,-0.4647231720437692,-0.8854560256532096,7.5e-06,0.1000621225,0.8999303774999999,0.8999307187878774,7.1212121212121105e-06,0.10006215999999986,-1.5513095237840169e-06,1.3095238095238075e-06,2.4178571429028795e-07
iq,2003,9,2003-02-26,5,28.382142857,66.1,86.0128571429,0.2426666499999999,27.73542016997821,73.465,63.265,49.13,-0.5680647467311545,-0.8229838658936572,1.25e-05,0.10006253500000001,0.8999249650000001,0.8999300589610376,7.532467532467522e-06,0.10006240857142844,-9.349242424128157e-07,6.709956709956709e-07,2.6392857143536785e-07
iq,2003,10,2003-03-05,1,26.84642857150002,34.355000000000004,92.4685714286,0.181921425,28.382142857,66.1,73.465,63.265,-0.663122658240795,-0.7485107481711013,2.5e-06,0.1000626175,0.8999348825,0.8999288489393926,8.463203463203452e-06,0.10006268785714273,-5.60189393927768e-07,2.867965367965359e-07,2.733928571377331e-07
iq,2003,11,2003-03-12,4,25.59285714300001,73.185,96.1714285714,0.1782143,26.84642857150002,34.355000000000004,66.1,73.465,-0.7485107481711016,-0.6631226582407945,1e-05,0.1000629475,0.8999270525,0.8999289385822498,8.106060606060594e-06,0.10006295535714271,7.663149350634058e-07,-1.0064935064935055e-06,2.4017857142011323e-07
iq,2003,12,2003-03-19,2,26.8107142855,85.47,93.6285714286,0.2267606999999999,25.59285714300001,73.185,34.355000000000004,66.1,-0.8229838658936556,-0.568064746731157,5e-06,0.10006311250000001,0.8999318875,0.8999303815692627,6.450216450216441e-06,0.10006316821428557,1.6603625541122824e-06,-1.8398268398268365e-06,1.7946428571696815e-07
iq,2003,13,2003-03-26,4,29.021428571500017,84.755,91.5942857143,0.187439275,26.8107142855,85.47,73.185,34.355000000000004,-0.8854560256532098,-0.4647231720437688,1e-05,0.1000634425,0.8999265575000001,0.899932259307358,4.426406926406921e-06,0.10006331428571415,1.4304058441605427e-06,-1.5584415584415563e-06,1.2803571428077198e-07
iq,2003,14,2003-04-02,0,27.37642857150002,82.19,93.0142857143,0.251539275,29.021428571500017,84.755,85.47,73.185,-0.935016242685414,-0.354604887042538,0.0,0.1000634425,0.8999365575,0.8999332423809511,3.3333333333333287e-06,0.10006342428571413,1.6383495671234982e-06,-1.7099567099567077e-06,7.16071428472076e-08
iq,2003,15,2003-04-09,0,26.998214285500005,78.795,96.27,0.1978393,27.37642857150002,82.19,84.755,85.47,-0.9709418174260516,-0.239315664287559,0.0,0.1000634425,0.8999365575,0.8999355360064922,1.0064935064935055e-06,0.10006345749999984,1.3929274891855137e-06,-1.4177489177489157e-06,2.4821428572241455e-08
iq,2003,16,2003-04-16,0,26.04571428550001,50.07,95.9928571429,0.236767875,26.998214285500005,78.795,82.19,84.755,-0.992708874098054,-0.1205366802553231,0.0,0.1000634425,0.8999365575,0.8999360282359294,4.978354978354972e-07,0.10006347392857128,4.838528138151332e-07,-4.924242424242417e-07,8.571428580794738e-09
iq,2003,17,2003-04-23,0,27.26428571450001,80.12,92.5471428571,0.288735725,26.04571428550001,50.07,78.795,82.19,-1.0,1.1028010998692062e-15,0.0,0.1000634425,0.8999365575,0.8999365037121199,2.164502164502192e-08,0.100063474642857,-5.61964285716865e-07,5.357142857142849e-07,2.6250000013938735e-08
iq,2003,18,2003-04-30,1,25.817857143000005,85.665,97.2771428571,0.35260715,27.26428571450001,80.12,50.07,78.795,-0.9927088740980542,0.1205366802553218,2.5e-06,0.100063525,0.8999339749999999,0.899934904307358,1.5692640692640671e-06,0.1000635264285713,-1.0100595237982901e-06,9.523809523809509e-07,5.7678571432906445e-08
iq,2003,19,2003-05-07,1,26.582142857000026,103.525,96.14,0.170173825,25.817857143000005,85.665,80.12,50.07,-0.970941817426052,0.2393156642875577,2.5e-06,0.10006360750000001,0.8999338925,0.8999344835930723,1.9264069264069238e-06,0.10006358999999987,-4.2101731606569714e-07,3.517316017316011e-07,6.928571427700092e-08
iq,2003,20,2003-05-14,1,24.5464285715,165.18,98.1328571429,0.24011785,26.582142857000026,103.525,85.665,80.12,-0.9350162426854156,0.3546048870425334,2.5e-06,0.10006369000000001,0.89993381,0.8999340622727259,2.2727272727272694e-06,0.10006366499999986,-5.052922078530031e-07,4.2207792207792143e-07,8.321428571211875e-08
iq,2003,21,2003-05-21,1,25.576190476350003,84.75,95.8542857143,0.1778125,24.5464285715,165.18,103.525,85.665,-0.8854560256532104,0.4647231720437675,2.5e-06,0.10006377250000001,0.8999337275,0.8999334730086566,2.7705627705627666e-06,0.1000637564285713,-5.862987012550391e-07,4.870129870129867e-07,9.928571428896582e-08
iq,2003,22,2003-05-28,1,26.760714285500008,177.21,92.4614285714,0.23700715,25.576190476350003,84.75,165.18,103.525,-0.8229838658936564,0.5680647467311559,2.5e-06,0.10006385500000001,0.899933645,0.8999328896753234,3.2467532467532427e-06,0.10006386357142844,-1.8209523808820904e-06,1.6666666666666645e-06,1.5428571427389404e-07
iq,2003,23,2003-06-04,2,25.903571428500022,71.175,97.6171428571,0.189496425,26.760714285500008,177.21,84.75,165.18,-0.7485107481711025,0.6631226582407935,5e-06,0.10006402,0.8999309799999999,0.8999298311038948,6.103896103896096e-06,0.10006406499999984,-2.6864772727508424e-06,2.4512987012986977e-06,2.35178571422745e-07
iq,2003,24,2003-06-11,3,26.1785714285,102.86,96.2228571429,0.3035851,25.903571428500022,71.175,177.21,84.75,-0.663122658240796,0.7485107481711004,7.5e-06,0.10006426750000001,0.8999282325,0.8999275167207779,8.149350649350638e-06,0.10006433392857128,-1.5208387446064009e-06,1.2445887445887427e-06,2.7625000000724986e-07
iq,2003,25,2003-06-18,4,25.56607142850002,43.775,90.0485714286,0.30656785,26.1785714285,102.86,71.175,177.21,-0.5680647467311556,0.8229838658936566,1e-05,0.1000645975,0.8999254025000001,0.8999267894264056,8.593073593073581e-06,0.10006461749999986,-1.2600595237777235e-06,9.523809523809513e-07,3.0767857144009536e-07
iq,2003,26,2003-06-25,6,25.078571428500005,91.19,95.5757142857,0.1967738,25.56607142850002,43.775,102.86,71.175,-0.4647231720437704,0.8854560256532089,1.5e-05,0.10006509250000001,0.8999199075,0.8999249966017303,1.005411255411254e-05,0.10006494928571416,-8.666612553720476e-07,5.411255411255404e-07,3.25535714287839e-07
iq,2003,27,2003-07-02,2,24.35476190485,70.195,94.1271428571,0.250442875,25.078571428500005,91.19,43.775,102.86,-0.3546048870425364,0.9350162426854144,5e-06,0.1000652575,0.8999297424999999,0.8999250561038948,9.675324675324662e-06,0.10006526857142843,5.297077921850857e-07,-8.279220779220772e-07,2.9821428570303565e-07
iq,2003,28,2003-07-09,2,26.1160714285,27.54,86.6557142857,0.1646178499999999,24.35476190485,70.195,91.19,43.775,-0.2393156642875574,0.970941817426052,5e-06,0.1000654225,0.8999295775,0.8999260560173147,8.398268398268386e-06,0.10006554571428557,1.4905303030166017e-06,-1.7316017316017293e-06,2.410714285625004e-07
iq,2003,29,2003-07-16,5,26.34404761885,44.5,85.6114285714,0.188244625,26.1160714285,27.54,70.195,91.19,-0.120536680255325,0.9927088740980538,1.25e-05,0.100065835,0.899921665,0.8999280371645009,6.212121212121203e-06,0.10006575071428556,2.0675270562819925e-06,-2.2348484848484817e-06,1.6732142856662469e-07
iq,2003,30,2003-07-23,1,25.679761904850007,6.2700000000000005,77.8042857143,0.25359285,26.34404761885,44.5,27.54,70.195,-7.34788079488412e-16,1.0,2.5e-06,0.1000659175,0.8999315824999999,0.8999301910714272,3.928571428571423e-06,0.1000658803571427,1.3978300865691295e-06,-1.515151515151513e-06,1.1732142858600358e-07
iq,2003,31,2003-07-30,1,26.216071428500005,46.87,82.27,0.189285725,25.679761904850007,6.2700000000000005,44.5,27.54,0.12053668025532,0.9927088740980544,2.5e-06,0.100066,0.8999315,0.899930832824674,3.1818181818181775e-06,0.10006598535714273,1.4701893939483845e-06,-1.5367965367965345e-06,6.660714287065606e-08
iq,2003,32,2003-08-06,0,26.625000000000018,103.14,77.8614285714,0.2171821499999999,26.216071428500005,46.87,6.2700000000000005,44.5,0.2393156642875594,0.9709418174260516,0.0,0.100066,0.899934,0.8999331314502151,8.549783549783539e-07,0.10006601357142844,1.7109577922225228e-06,-1.7207792207792183e-06,9.821428566259005e-09
iq,2003,33,2003-08-13,0,26.26071428550001,65.735,83.9271428571,0.228942875,26.625000000000018,103.14,46.87,6.2700000000000005,0.354604887042535,0.935016242685415,0.0,0.100066,0.899934,0.8999342547402585,-2.5974025974025905e-07,0.10006600499999986,3.8705627708468526e-07,-3.841991341991336e-07,-2.857142869516771e-09
iq,2003,34,2003-08-20,0,26.728571428500004,31.840000000000003,81.9428571429,0.382467275,26.26071428550001,65.735,103.14,46.87,0.464723172043769,0.8854560256532096,0.0,0.100066,0.899934,0.8999339055627693,8.658008658008672e-08,0.1000660078571427,-8.523863636589191e-07,8.279220779220766e-07,2.4464285715286582e-08
iq,2003,35,2003-08-27,0,27.2607142855,62.605,85.7257142857,0.2444535749999999,26.728571428500004,31.840000000000003,65.735,103.14,0.5680647467311544,0.8229838658936574,0.0,0.100066,0.899934,0.8999325499675311,1.3961038961038941e-06,0.10006605392857129,-1.293354978337824e-06,1.2283549783549764e-06,6.500000000742023e-08
iq,2003,36,2003-09-03,2,25.971428571500024,4.82,70.9285714286,0.276046425,27.2607142855,62.605,31.840000000000003,65.735,0.6631226582407949,0.7485107481711014,5e-06,0.100066165,0.899928835,0.8999313188528126,2.5432900432900396e-06,0.10006613785714272,-8.531655844579156e-07,7.629870129870119e-07,9.017857142967767e-08
iq,2003,37,2003-09-10,0,27.438095238150023,44.760000000000005,76.5328571429,0.2228857,25.971428571500024,4.82,62.605,31.840000000000003,0.7485107481710992,0.6631226582407973,0.0,0.100066165,0.899933835,0.8999308436363622,2.922077922077918e-06,0.10006623428571415,3.2797618954027996e-08,-1.190476190476188e-07,8.625000000317407e-08
iq,2003,38,2003-09-17,3,26.17857142850001,74.015,85.03,0.3317714,27.438095238150023,44.760000000000005,4.82,62.605,0.8229838658936555,0.5680647467311571,7.5e-06,0.10006641250000001,0.8999260874999999,0.8999313844480505,2.305194805194802e-06,0.10006631035714272,4.3919372300083026e-07,-5.086580086580079e-07,6.946428571241725e-08
iq,2003,39,2003-09-24,0,27.088095238150007,63.875,88.1171428571,0.368854175,26.17857142850001,74.015,44.760000000000005,4.82,0.885456025653208,0.464723172043772,0.0,0.10006641250000001,0.8999335875,0.8999317220238082,1.904761904761902e-06,0.10006637321428558,4.6156926414298027e-07,-5.140692640692631e-07,5.2500000000121894e-08
iq,2003,40,2003-10-01,0,28.062500000000007,54.55,83.6828571429,0.237953575,27.088095238150007,63.875,74.015,44.760000000000005,0.9350162426854152,0.3546048870425348,0.0,0.10006641250000001,0.8999335875,0.8999323075865788,1.2770562770562757e-06,0.10006641535714272,-2.2578463204636634e-07,1.6774891774891762e-07,5.803571428986132e-08
iq,2003,41,2003-10-08,0,26.96785714300001,88.25,92.1657142857,0.2082743999999999,28.062500000000007,54.55,63.875,74.015,0.9709418174260526,0.2393156642875557,0.0,0.10006641250000001,0.8999335875,0.8999312704545441,2.240259740259737e-06,0.10006648928571416,-8.462012987542344e-07,7.62987012987012e-07,8.321428571211875e-08
