city,year,weekofyear,week_start_date,total_cases,T,P,H,V,T_lag1,P_lag1,P_lag2,P_lag3,sin_season,cos_season,i_h,r_h,s_h,s_h_smooth,i_h_smooth,r_h_smooth,ds_h_dt,di_h_dt,dr_h_dt
sj,1993,40,1993-10-08,23,27.235714285650005,22.21,83.8414285714,0.136425,27.539285714350022,49.78,40.03,18.76,0.6631226582407987,-0.7485107481710981,5.75e-05,0.10056050500000001,0.8993819949999999,0.8993771830735917,6.212121212121203e-05,0.10056069571428558,-8.858825757573907e-06,6.650432900432893e-06,2.208392857139252e-06
sj,1993,41,1993-10-15,29,27.646428571500007,17.505,81.1028571429,0.143633925,27.235714285650005,22.21,49.78,40.03,0.5680647467311557,-0.8229838658936565,7.25e-05,0.10056289750000001,0.8993646024999999,0.8993652167207778,7.172077922077913e-05,0.10056306249999986,-1.631152597403318e-05,1.3652597402597386e-05,2.6589285714306854e-06
sj,1993,42,1993-10-22,38,27.646428571500003,3.2,78.8071428571,0.09327345762445,27.646428571500007,17.505,22.21,49.78,0.4647231720437673,-0.8854560256532106,9.5e-05,0.1005660325,0.8993389675000001,0.8993445600216436,8.94264069264068e-05,0.10056601357142844,-1.687944805189856e-05,1.3766233766233737e-05,3.113214285713206e-06
sj,1993,43,1993-10-29,36,27.32142857120001,47.735,80.3985714286,0.152691675,27.646428571500003,3.2,17.505,22.21,0.3546048870425365,-0.9350162426854144,9e-05,0.1005690025,0.8993409975,0.899331457824674,9.92532467532466e-05,0.10056928892857128,-7.730411255402192e-06,4.469696969696963e-06,3.2607142857118965e-06
sj,1993,44,1993-11-05,43,27.3357142855,2.05,79.5042857143,0.0990184003904602,27.32142857120001,47.735,3.2,17.505,0.2393156642875575,-0.970941817426052,0.0001075,0.10057255000000001,0.89931995,0.8993290991991328,9.836580086580073e-05,0.10057253499999987,-1.8632575757848713e-06,-1.352813852813846e-06,3.2160714285786596e-06
sj,1993,45,1993-11-12,46,26.921428571450026,3.35,79.0371428571,0.0356208324999999,27.3357142855,2.05,47.735,3.2,0.1205366802553251,-0.9927088740980538,0.000115,0.10057634500000001,0.899308655,0.8993277313095225,9.654761904761891e-05,0.10057572107142844,1.5185119047744777e-06,-4.583333333333334e-06,3.064821428575004e-06
sj,1993,46,1993-11-19,31,26.535714285700017,30.65,80.3771428571,0.118516975,26.921428571450026,3.35,2.05,47.735,8.572527594031472e-16,-1.0,7.75e-05,0.10057890250000001,0.8993435975,0.8993321362229424,8.919913419913406e-05,0.10057866464285702,1.7480194805519211e-06,-4.659090909090901e-06,2.9110714285726647e-06
sj,1993,47,1993-11-26,25,26.207142857350007,69.105,82.1542857143,0.2048857,26.535714285700017,30.65,3.35,2.05,-0.1205366802553199,-0.9927088740980544,6.25e-05,0.10058096500000001,0.899356535,0.8993312273484836,8.72294372294371e-05,0.10058154321428558,-2.950324675121685e-07,-2.5324675324675227e-06,2.827499999996652e-06
sj,1993,48,1993-12-03,40,26.178571428350004,5.795,80.4657142857,0.1411302475,26.207142857350007,69.105,30.65,3.35,-0.2393156642875558,-0.9709418174260523,0.0001,0.100584265,0.8993157350000001,0.8993315461580074,8.413419913419902e-05,0.10058431964285701,1.3592803030371137e-06,-4.053030303030298e-06,2.6937499999907244e-06
sj,1993,49,1993-12-10,31,25.785714285800022,13.045,80.3028571429,0.0446625872621942,26.178571428350004,5.795,69.105,30.65,-0.3546048870425349,-0.935016242685415,7.75e-05,0.1005868225,0.8993356775000001,0.8993339459090897,7.912337662337651e-05,0.10058693071428557,-1.3913203463222779e-06,-1.260822510822511e-06,2.652142857141604e-06
sj,1993,50,1993-12-17,38,25.832142857300003,11.26,76.8542857143,-0.0273952424999999,25.785714285800022,13.045,5.795,69.105,-0.4647231720437658,-0.8854560256532114,9.5e-05,0.10058995750000001,0.8993150425,0.8993287635173147,8.1612554112554e-05,0.10058962392857129,-1.4279707792330676e-06,-1.1850649350649304e-06,2.6130357142911675e-06
sj,1993,51,1993-12-24,30,25.61428571445001,40.11,78.8285714286,0.03587679,25.832142857300003,11.26,13.045,5.795,-0.5680647467311573,-0.8229838658936555,7.5e-05,0.10059243250000001,0.8993325674999999,0.8993310899675312,7.675324675324665e-05,0.10059215678571415,3.6755194804949376e-06,-6.087662337662334e-06,2.4121428571430292e-06
sj,1994,52,1994-01-01,22,26.30000000020001,2.775,78.0185714286,0.0242130752386022,25.61428571445001,40.11,11.26,13.045,-0.6631226582407947,-0.7485107481711015,5.5e-05,0.10059424750000001,0.8993507525,0.8993361145562757,6.943722943722933e-05,0.10059444821428558,7.740584415105722e-07,-3.0844155844155877e-06,2.310357142862318e-06
sj,1994,1,1994-01-08,31,25.317857143,26.8,75.7428571429,0.0429750025,26.30000000020001,2.775,40.11,11.26,-0.7485107481711015,-0.6631226582407947,7.75e-05,0.10059680500000001,0.899325695,0.8993326380844142,7.058441558441547e-05,0.10059677749999987,-5.591585497843887e-06,3.1764069264069296e-06,2.4151785714340845e-06
sj,1994,2,1994-01-15,26,25.000000000050026,6.7,79.15,0.1774,25.317857143,26.8,2.775,40.11,-0.8229838658936555,-0.5680647467311573,6.5e-05,0.10059895,0.89933605,0.89932493138528,7.579004329004319e-05,0.10059927857142845,-7.99382575755736e-06,5.400432900432897e-06,2.593392857137833e-06
sj,1994,3,1994-01-22,35,24.939285714350024,13.3,75.9842857143,0.1330618999999999,25.000000000050026,6.7,26.8,2.775,-0.8854560256532097,-0.464723172043769,8.75e-05,0.1006018375,0.8993106625,0.8993166504328991,8.138528138528127e-05,0.10060196428571415,-6.701915584383933e-06,3.977272727272717e-06,2.7246428571381376e-06
sj,1994,4,1994-01-29,36,24.942857142800012,4.85,78.3814285714,0.084251175,24.939285714350024,13.3,6.7,26.8,-0.935016242685415,-0.3546048870425349,9e-05,0.1006048075,0.8993051925,0.8993115275541113,8.374458874458862e-05,0.10060472785714272,-3.7699404761282196e-06,1.011904761904761e-06,2.758035714277296e-06
sj,1994,5,1994-02-05,39,25.174999999850023,1.8,76.8257142857,0.226414275,24.942857142800012,4.85,13.3,6.7,-0.9709418174260516,-0.2393156642875593,9.75e-05,0.100608025,0.899294475,0.8993091105519468,8.340909090909079e-05,0.1006074803571427,-4.1275432900445e-06,1.325757575757577e-06,2.8017857142750846e-06
sj,1994,6,1994-02-12,25,24.839285714050018,4.55,75.31,0.0877937499999999,25.174999999850023,1.8,4.85,13.3,-0.992708874098054,-0.1205366802553234,6.25e-05,0.1006100875,0.8993274125,0.8993032724675312,8.639610389610377e-05,0.10061033142857127,-2.2036742424735856e-06,-5.790043290043273e-07,2.782678571427999e-06
sj,1994,7,1994-02-19,31,25.246428571500022,4.85,72.8857142857,0.2839875,24.839285714050018,4.55,1.8,4.85,-1.0,-2.6948419387607653e-15,7.75e-05,0.100612645,0.899309855,0.8993047032034619,8.225108225108213e-05,0.10061304571428556,8.283495671057572e-07,-3.4956709956709926e-06,2.667321428576064e-06
sj,1994,8,1994-02-26,37,25.078571428450008,3.95,74.7885714286,0.1813176726799327,25.246428571500022,4.85,4.55,1.8,-0.9927088740980542,0.1205366802553215,9.25e-05,0.1006156975,0.8992918025,0.8993049291666654,7.940476190476179e-05,0.10061566607142843,2.1399296536994683e-06,-4.653679653679647e-06,2.5137500000022017e-06
sj,1994,9,1994-03-05,33,24.750000000150003,8.1,77.9157142857,0.1786233970097367,25.078571428450008,3.95,4.85,4.55,-0.9709418174260528,0.239315664287554,8.25e-05,0.10061842,0.89929908,0.8993089830627693,7.294372294372284e-05,0.10061807321428556,1.292922077900105e-06,-3.68506493506493e-06,2.3921428571466175e-06
sj,1994,10,1994-03-12,25,25.07142857135001,11.475,81.5185714286,0.1067321474999999,24.750000000150003,8.1,3.95,4.85,-0.9350162426854144,0.3546048870425365,6.25e-05,0.10062048250000001,0.8993170175,0.8993075150108212,7.203463203463193e-05,0.10062045035714272,4.019388528064827e-06,-6.206709956709952e-06,2.1873214285789144e-06
sj,1994,11,1994-03-19,24,25.18214285695,8.4,75.4357142857,0.108470825,25.07142857135001,11.475,8.1,3.95,-0.8854560256532089,0.4647231720437705,6e-05,0.10062246250000001,0.8993175375,0.8993170218398254,6.0530303030302936e-05,0.10062244785714272,8.606634199159746e-06,-1.044913419913418e-05,1.8424999999946956e-06
sj,1994,12,1994-03-26,18,25.896428571300024,0.0,74.6471428571,0.1078607249999999,25.18214285695,8.4,11.475,8.1,-0.8229838658936565,0.5680647467311557,4.5e-05,0.1006239475,0.8993310525,0.8993247282792195,5.113636363636357e-05,0.10062413535714271,6.139772727342674e-06,-7.727272727272714e-06,1.5874999999970774e-06
sj,1994,13,1994-04-02,23,26.007142857000023,23.81,75.0828571429,0.126030375,25.896428571300024,0.0,8.4,11.475,-0.7485107481711004,0.663122658240796,5.75e-05,0.100625845,0.8993166549999999,0.8993293013852801,4.507575757575751e-05,0.10062562285714272,3.493652597386099e-06,-4.918831168831165e-06,1.4251785714347598e-06
sj,1994,14,1994-04-09,13,25.79642857130001,1.15,73.9514285714,0.1037226325,26.007142857000023,23.81,0.0,8.4,-0.6631226582407961,0.7485107481711003,3.25e-05,0.10062691750000001,0.8993405825,0.8993317155844143,4.129870129870124e-05,0.10062698571428558,2.629491341887835e-07,-1.6341991341991324e-06,1.3712499999998795e-06
sj,1994,15,1994-04-16,18,25.221428571200025,8.35,79.5171428571,0.160067875,25.79642857130001,1.15,23.81,0.0,-0.5680647467311558,0.8229838658936564,4.5e-05,0.1006284025,0.8993265975,0.8993298272835485,4.1807359307359244e-05,0.10062836535714272,-7.395995670900213e-07,-6.114718614718569e-07,1.3510714285680514e-06
sj,1994,16,1994-04-23,14,25.27857142870002,14.35,75.2471428571,0.1421935267367976,25.221428571200025,8.35,1.15,23.81,-0.4647231720437706,0.8854560256532088,3.5e-05,0.10062955750000001,0.8993354425,0.8993302363852801,4.007575757575752e-05,0.10062968785714271,4.544426406849489e-07,-1.7478354978354963e-06,1.2933928571420839e-06
sj,1994,17,1994-04-30,17,26.0071428572,6.6,74.5157142857,0.0743398825,25.27857142870002,14.35,8.35,1.15,-0.3546048870425367,0.9350162426854144,4.25e-05,0.10063096,0.89932654,0.8993307361688299,3.831168831168825e-05,0.100630952142857,-3.506964285748815e-06,2.1428571428571398e-06,1.364107142860782e-06
sj,1994,18,1994-05-07,22,26.850000000050013,39.25,80.3528571429,0.1108768,26.0071428572,6.6,14.35,8.35,-0.2393156642875611,0.9709418174260512,5.5e-05,0.10063277500000001,0.899312225,0.8993232224567086,4.43614718614718e-05,0.10063241607142843,-8.21723484845105e-06,6.6341991341991285e-06,1.5830357142920803e-06
sj,1994,19,1994-05-14,13,26.48214285715001,6.880000000000001,80.4628571429,0.10783215,26.850000000050013,39.25,6.6,14.35,-0.1205366802553252,0.9927088740980538,3.25e-05,0.10063384750000001,0.8993336525,0.899314301699133,5.158008658008651e-05,0.10063411821428558,-1.0549117965330534e-05,8.679653679653662e-06,1.8694642857156052e-06
sj,1994,20,1994-05-21,24,26.55714285715002,22.9,83.1357142857,0.106242875,26.48214285715001,6.880000000000001,39.25,6.6,2.5729962394826186e-15,1.0,6e-05,0.10063582750000001,0.8993041725,0.8993021242207779,6.172077922077913e-05,0.10063615499999987,-1.0243024891776198e-05,8.106060606060592e-06,2.136964285706644e-06
sj,1994,21,1994-05-28,31,28.08928571450001,12.21,79.5028571429,0.161126775,26.55714285715002,22.9,6.880000000000001,39.25,0.1205366802553233,0.992708874098054,7.75e-05,0.10063838500000001,0.899284115,0.8992938156493494,6.779220779220769e-05,0.100638392142857,-7.832997835521827e-06,5.514069264069261e-06,2.318928571429235e-06
sj,1994,22,1994-06-04,34,27.600000000200016,4.095,77.6642857143,0.1532143,28.08928571450001,12.21,22.9,6.880000000000001,0.2393156642875591,0.9709418174260516,8.5e-05,0.10064119,0.89927381,0.8992864582251069,7.274891774891765e-05,0.10064079285714272,-1.1447115800866658e-05,8.836580086580077e-06,2.6105357142924834e-06
sj,1994,23,1994-06-11,31,27.3071428573,54.915,80.3828571429,0.0673142875,27.600000000200016,4.095,12.21,22.9,0.3546048870425348,0.9350162426854152,7.75e-05,0.1006437475,0.8992787525,0.8992709214177477,8.546536796536785e-05,0.10064361321428558,-1.1325075757573355e-05,8.436147186147173e-06,2.8889285714275847e-06
sj,1994,24,1994-06-18,31,27.489285714300017,9.61,78.2928571429,0.09287155184745,27.3071428573,54.915,4.095,12.21,0.4647231720437689,0.8854560256532097,7.75e-05,0.100646305,0.899276195,0.8992638080735917,8.9621212121212e-05,0.10064657071428558,-7.740898268382423e-06,4.6969696969696844e-06,3.0439285714223274e-06
sj,1994,25,1994-06-25,38,27.27857142870001,30.87,78.7042857143,0.0719268,27.489285714300017,9.61,54.915,4.095,0.5680647467311541,0.8229838658936576,9.5e-05,0.10064944,0.8992555600000001,0.8992554396212109,9.485930735930722e-05,0.10064970107142843,-7.85117965362847e-06,4.653679653679647e-06,3.1974999999892506e-06
sj,1994,26,1994-07-02,49,27.62857142850002,11.435,79.0271428571,0.130379775,27.27857142870001,30.87,9.61,54.915,0.6631226582407946,0.7485107481711016,0.0001225,0.1006534825,0.8992240174999999,0.8992481057142845,9.892857142857129e-05,0.10065296571428556,-1.3097083333413195e-05,9.58333333333332e-06,3.513750000003202e-06
sj,1994,27,1994-07-09,42,26.97857142880001,17.445,78.8057142857,0.1672899,27.62857142850002,11.435,30.87,9.61,0.7485107481710991,0.6631226582407975,0.000105,0.10065694750000001,0.8992380525,0.8992292454545441,0.00011402597402597386,0.10065672857142843,-2.3435892857193164e-05,1.9285714285714265e-05,4.150178571429852e-06
sj,1994,28,1994-07-16,49,27.3357142857,19.235,77.3028571429,0.182226775,26.97857142880001,17.445,11.435,30.87,0.8229838658936554,0.5680647467311573,0.0001225,0.10066099,0.89921651,0.8992012339285701,0.00013749999999999982,0.10066126607142842,-2.4362992424253882e-05,1.9567099567099544e-05,4.795892857137329e-06
sj,1994,29,1994-07-23,55,27.603571428550023,26.54,77.1028571429,0.136913125,27.3357142857,19.235,17.445,11.435,0.8854560256532079,0.4647231720437722,0.0001375,0.1006655275,0.8991969725,0.8991805194696956,0.00015316017316017294,0.10066632035714271,-1.9497137445922963e-05,1.4231601731601713e-05,5.265535714296665e-06
sj,1994,30,1994-07-30,80,27.74642857165,1.895,75.4357142857,0.20985715,27.603571428550023,26.54,19.235,17.445,0.9350162426854138,0.3546048870425384,0.0002,0.1006721275,0.8991278725,0.8991622396536783,0.00016596320346320325,0.10067179714285701,-1.8027110389562395e-05,1.2353896103896078e-05,5.673214285711881e-06
sj,1994,31,1994-08-06,84,27.37142857155001,37.73,77.7957142857,0.1441876657735411,27.74642857165,1.895,26.54,19.235,0.9709418174260523,0.239315664287556,0.00021,0.1006790575,0.8991109424999999,0.8991444652489164,0.0001778679653679651,0.10067766678571413,-2.7277895021604603e-05,2.0914502164502116e-05,6.363392857131056e-06
sj,1994,32,1994-08-13,72,27.457142857350007,16.815,78.5842857143,0.0224916675,27.37142857155001,37.73,1.895,26.54,0.992708874098054,0.1205366802553235,0.00018,0.10068499750000001,0.8991350025,0.899107683863635,0.00020779220779220748,0.10068452392857127,-4.131099025972418e-05,3.383116883116878e-05,7.4798214285826115e-06
sj,1994,33,1994-08-20,89,27.74642857165,19.085,76.4371428571,0.1122333425,27.457142857350007,16.815,37.73,1.895,1.0,-7.354070601250002e-16,0.0002225,0.10069234,0.8990851599999999,0.899061843268397,0.00024553030303030266,0.1006926264285713,-6.172909090912393e-05,5.25162337662337e-05,9.212857142865127e-06
sj,1994,34,1994-08-27,115,27.9785714287,3.77,76.92,0.164002675,27.74642857165,19.085,16.815,37.73,0.9927088740980542,-0.1205366802553214,0.0002875,0.10070182750000001,0.8990106725,0.8989842256818168,0.0003128246753246749,0.100702949642857,-8.885670995673056e-05,7.7099567099567e-05,1.175714285713697e-05
sj,1994,35,1994-09-03,179,28.4071428573,35.455,78.4828571429,0.14624285,27.9785714287,3.77,19.085,16.815,0.970941817426052,-0.2393156642875574,0.0004475,0.100716595,0.898835905,0.8988841298484835,0.00039972943722943666,0.10071614071428557,-0.00012326300865794781,0.00010794372294372281,1.5319285714285313e-05
sj,1994,36,1994-09-10,202,28.157142857350003,16.925,79.1385714286,0.165433025,28.4071428573,35.455,3.77,19.085,0.9350162426854156,-0.3546048870425331,0.000505,0.10073326,0.89876174,0.8987376996645009,0.0005287121212121205,0.10073358821428557,-0.0001536060119047833,0.00013386904761904746,1.9736964285713143e-05
sj,1994,37,1994-09-17,272,27.73214285705,55.955,78.75,0.0985096100437236,28.157142857350003,16.925,35.455,3.77,0.8854560256532106,-0.4647231720437672,0.00068,0.1007557,0.8985643,0.898576917824674,0.0006674675324675316,0.100755614642857,-0.00017635832251083894,0.00015161796536796514,2.4740357142852276e-05
sj,1994,38,1994-09-24,302,27.6285714287,36.76,79.3142857143,0.0128303000321362,27.73214285705,55.955,16.925,35.455,0.8229838658936566,-0.5680647467311556,0.000755,0.100780615,0.898464385,0.8983849830194792,0.0008319480519480508,0.10078306892857128,-0.00017533029220778706,0.0001457792207792206,2.955107142856711e-05
sj,1994,39,1994-10-01,395,27.25357142865002,43.69,80.3728571429,-0.0624667233123737,27.6285714287,36.76,55.955,16.925,0.7485107481711029,-0.6631226582407933,0.0009875,0.1008132025,0.8981992974999999,0.8982262572402584,0.0009590259740259728,0.10081471678571413,-0.0001298213852813923,9.706709956709952e-05,3.2754285714295395e-05
sj,1994,40,1994-10-08,426,28.032142857150014,4.415,74.1171428571,-0.126785309901703,27.25357142865002,43.69,36.76,55.955,0.6631226582407962,-0.7485107481711002,0.001065,0.1008483475,0.8980866525,0.8981253402489164,0.0010260822510822498,0.10084857749999987,-6.295612012985341e-05,2.9237012987012824e-05,3.371910714286552e-05
sj,1994,41,1994-10-15,461,27.399999999800023,27.950000000000003,78.2257142857,-0.1795293096477484,28.032142857150014,4.415,43.69,36.76,0.5680647467311588,-0.8229838658936544,0.0011525,0.10088638000000001,0.89796112,0.8981003449999987,0.0010174999999999984,0.10088215499999986,-2.3713317099605113e-05,-9.686147186147237e-06,3.33994642857105e-05
sj,1994,42,1994-10-22,381,27.9107142857,40.485,76.3485714286,-0.2201025724624067,27.399999999800023,27.950000000000003,4.415,43.69,0.4647231720437675,-0.8854560256532104,0.0009525,0.10091781250000001,0.8981296875,0.8980779136147172,0.0010067099567099553,0.10091537642857129,-2.4374134199312003e-06,-2.9972943722943613e-05,3.241035714285356e-05
sj,1994,43,1994-10-29,333,26.689285714200004,75.36,85.4171428571,-0.2479089482575748,27.9107142857,40.485,27.950000000000003,4.415,0.3546048870425368,-0.9350162426854144,0.0008325,0.10094528500000001,0.898222215,0.8980954701731588,0.0009575541125541112,0.10094697571428557,4.091212121248855e-06,-3.5335497835497815e-05,3.124428571428528e-05
sj,1994,44,1994-11-05,353,27.528571428550016,3.655,78.6857142857,-0.2623522869451494,26.689285714200004,75.36,40.485,27.950000000000003,0.2393156642875577,-0.970941817426052,0.0008825,0.1009744075,0.8981430925,0.8980860960389597,0.0009360389610389597,0.10097786499999986,-1.1467478354953986e-05,-1.914502164502164e-05,3.061249999999904e-05
sj,1994,45,1994-11-12,410,26.64642857165,43.38,80.0957142857,-0.2628364384370274,27.528571428550016,3.655,75.36,40.485,0.1205366802553218,-0.9927088740980542,0.001025,0.1010082325,0.8979667674999999,0.8980725352164489,0.0009192640692640679,0.10100820071428557,-2.0198652597391842e-05,-1.0081168831168827e-05,3.0279821428572107e-05
sj,1994,46,1994-11-19,364,26.71785714285001,39.835,83.5842857143,-0.2487652526451056,26.64642857165,43.38,3.655,75.36,1.102182119232618e-15,-1.0,0.00091,0.1010382625,0.8980517375,0.8980456987337649,0.0009158766233766221,0.101038424642857,4.706904761897501e-06,-3.386904761904755e-05,2.9162142857142026e-05
sj,1994,47,1994-11-26,359,27.082142857050016,30.23,83.5028571429,-0.2195425794812809,26.71785714285001,39.835,43.38,3.655,-0.1205366802553231,-0.992708874098054,0.0008975,0.10106788,0.89803462,0.8980819490259727,0.0008515259740259728,0.10106652499999985,8.066118506488973e-05,-0.00010631493506493492,2.5653749999993147e-05
sj,1994,48,1994-12-03,288,26.292857142850025,26.71,78.56,-0.1745722688574498,27.082142857050016,30.23,39.835,43.38,-0.2393156642875556,-0.9709418174260526,0.00072,0.10109164000000001,0.8981883599999999,0.8982070211038947,0.0007032467532467522,0.10108973214285699,0.00012495854437227782,-0.0001458008658008656,2.0842321428571342e-05
sj,1994,49,1994-12-10,221,25.585714285700007,52.075,85.57,-0.1132581706855094,26.292857142850025,26.71,30.23,39.835,-0.3546048870425347,-0.9350162426854152,0.0005525,0.1011098725,0.8983376275,0.8983318661147173,0.0005599242424242417,0.101108209642857,0.000112335303030342,-0.00012892316017315997,1.6587857142855156e-05
sj,1994,50,1994-12-17,149,26.08928571435,3.7,75.4557142857,-0.0350041348773566,25.585714285700007,52.075,26.71,30.23,-0.4647231720437656,-0.8854560256532115,0.0003725,0.101122165,0.898505335,0.8984316917099554,0.0004454004329004323,0.1011229078571427,9.674029220779756e-05,-0.00010970779220779205,1.2967500000002352e-05
sj,1994,51,1994-12-24,112,26.092857142950024,6.45,76.9142857143,0.060785988655112,26.08928571435,3.7,52.075,26.71,-0.568064746731154,-0.8229838658936576,0.00028,0.10113140500000001,0.8985885950000001,0.8985253466991329,0.00034050865800865754,0.101134144642857,7.43679545454623e-05,-8.454545454545444e-05,1.0177500000006778e-05
sj,1995,52,1995-01-01,154,26.635714285650003,40.315000000000005,82.8671428571,0.17470835,26.092857142950024,6.45,3.7,52.075,-0.6631226582407919,-0.748510748171104,0.000385,0.10114411000000001,0.89847089,0.8985804276190463,0.0002763095238095234,0.10114326285714272,4.586610389617496e-05,-5.42532467532467e-05,8.387142857141372e-06
sj,1995,1,1995-01-08,91,24.975,20.2,75.8385714286,0.247441975,26.635714285650003,40.315000000000005,6.45,3.7,-0.7485107481711013,-0.663122658240795,0.0002275,0.1011516175,0.8986208824999999,0.8986170789069252,0.00023200216450216415,0.10115091892857128,3.149068181818038e-05,-3.860389610389604e-05,7.113214285710268e-06
sj,1995,2,1995-01-15,72,25.535714285700006,5.25,74.0471428571,0.1238488321140391,24.975,20.2,40.315000000000005,6.45,-0.8229838658936572,-0.5680647467311545,0.00018,0.10115755750000001,0.8986624425,0.8986434089826827,0.00019910173160173132,0.10115748928571414,3.1780800865743863e-05,-3.76515151515151e-05,5.870714285718948e-06
sj,1995,3,1995-01-22,56,24.15714285705001,33.495000000000005,79.5528571429,0.071607125,25.535714285700006,5.25,20.2,40.315000000000005,-0.8854560256532096,-0.4647231720437692,0.00014,0.1011621775,0.8986978225,0.8986806405086567,0.00015669913419913395,0.10116266035714272,4.397936147182424e-05,-4.8257575757575685e-05,4.278214285717563e-06
sj,1995,4,1995-01-29,46,25.4964285713,4.95,78.33,0.1224624999999999,24.15714285705001,33.495000000000005,5.25,20.2,-0.9350162426854148,-0.3546048870425352,0.000115,0.1011659725,0.8987190275,0.8987313677056263,0.00010258658008657995,0.10116604571428557,3.287177489175175e-05,-3.5963203463203406e-05,3.091428571425081e-06
sj,1995,5,1995-02-05,37,25.0,13.45,81.4042857143,0.1641338860747402,25.4964285713,4.95,33.495000000000005,5.25,-0.9709418174260516,-0.2393156642875595,9.25e-05,0.10116902500000001,0.8987384749999999,0.8987463840584402,8.477272727272714e-05,0.10116884321428557,1.508109848491479e-05,-1.7591991341991327e-05,2.510892857139624e-06
sj,1995,6,1995-02-12,26,25.47499999985,0.0,74.6557142857,0.1094824325,25.0,13.45,4.95,33.495000000000005,-0.992708874098054,-0.1205366802553236,6.5e-05,0.10117117,0.89876383,0.8987615299025962,6.74025974025973e-05,0.10117106749999985,1.3196520562808178e-05,-1.5205627705627677e-05,2.0091071428612883e-06
sj,1995,7,1995-02-19,17,25.971428571300024,1.4,77.0214285714,0.123040746837676,25.47499999985,0.0,13.45,4.95,-1.0,-2.939771298590236e-15,4.25e-05,0.1011725725,0.8987849275,0.8987727770995658,5.436147186147179e-05,0.10117286142857129,1.179776515147779e-05,-1.3365800865800843e-05,1.5680357142860979e-06
sj,1995,8,1995-02-26,17,25.146428571300003,14.75,76.6342857143,0.0964488175,25.971428571300024,1.4,0.0,13.45,-0.9927088740980542,0.1205366802553213,4.25e-05,0.101173975,0.898783525,0.8987851254328991,4.067099567099561e-05,0.10117420357142842,8.929659090939346e-06,-1.0162337662337647e-05,1.232678571425061e-06
sj,1995,9,1995-03-05,20,24.67499999995002,25.85,79.8171428571,0.09377,25.146428571300003,14.75,1.4,0.0,-0.970941817426053,0.2393156642875538,5e-05,0.101175625,0.898774375,0.8987906364177477,3.403679653679649e-05,0.10117532678571414,3.3062608225664647e-06,-4.393939393939386e-06,1.0876785714319936e-06
sj,1995,10,1995-03-12,11,24.814285714500016,8.45,82.0528571429,0.1484384,24.67499999995002,25.85,14.75,1.4,-0.9350162426854158,0.354604887042533,2.75e-05,0.1011765325,0.8987959675,0.8987917379545443,3.188311688311684e-05,0.10117637892857129,-1.3783495671493284e-06,2.8138528138527954e-07,1.0969642857128203e-06
sj,1995,11,1995-03-19,7,24.596428571550003,17.965,77.02,0.1222273999999999,24.814285714500016,8.45,25.85,14.75,-0.885456025653209,0.4647231720437703,1.75e-05,0.10117711,0.89880539,0.8987878797186134,3.459956709956705e-05,0.10117752071428557,-1.8571807359757386e-06,7.359307359307319e-07,1.1212499999996295e-06
sj,1995,12,1995-03-26,16,24.09285714280001,1.15,69.8614285714,0.1799493999999999,24.596428571550003,17.965,8.45,25.85,-0.8229838658936566,0.5680647467311555,4e-05,0.10117843,0.8987815699999999,0.8987880235930723,3.33549783549783e-05,0.10117862142857129,1.891666666642422e-06,-2.9166666666666653e-06,1.025000000001719e-06
sj,1995,13,1995-04-02,14,24.567857142950007,2.05,67.3642857143,0.252200525,24.09285714280001,1.15,17.965,8.45,-0.7485107481711005,0.6631226582407959,3.5e-05,0.101179585,0.898785415,0.8987916630519467,2.876623376623372e-05,0.10117957071428557,2.1276623376476067e-06,-3.051948051948046e-06,9.242857142849337e-07
sj,1995,14,1995-04-09,16,25.3714285712,0.0,73.4,0.248494527597769,24.567857142950007,2.05,1.15,17.965,-0.6631226582407963,0.7485107481711002,4e-05,0.101180905,0.898779095,0.8987922789177476,2.725108225108221e-05,0.10118046999999986,2.138939393991901e-06,-2.9653679653679598e-06,8.264285714237873e-07
sj,1995,15,1995-04-16,5,26.43928571435,2.715,77.6057142857,0.1310641548366249,25.3714285712,0.0,2.05,1.15,-0.568064746731156,0.8229838658936562,1.25e-05,0.1011813175,0.8988061825,0.8987959409307347,2.2835497835497802e-05,0.10118122357142842,5.5124350649693454e-06,-6.136363636363627e-06,6.23928571426291e-07
sj,1995,16,1995-04-23,2,25.75714285705002,39.22,77.3214285714,0.17779285,26.43928571435,2.715,0.0,2.05,-0.4647231720437708,0.8854560256532087,5e-06,0.1011814825,0.8988135174999999,0.8988033037878775,1.4978354978354956e-05,0.10118171785714271,5.742884199078091e-06,-6.163419913419904e-06,4.2053571429334635e-07
sj,1995,17,1995-04-30,6,25.43214285730001,0.5,71.9371428571,0.171491975,25.75714285705002,39.22,2.715,0.0,-0.3546048870425369,0.9350162426854144,1.5e-05,0.1011819775,0.8988030225,0.8988074266991328,1.0508658008657995e-05,0.101182064642857,4.610308441510558e-06,-4.8701298701298615e-06,2.598214285803868e-07
sj,1995,18,1995-05-07,5,26.88214285695002,11.88,76.0728571429,0.1736766626577063,25.43214285730001,0.5,39.22,2.715,-0.2393156642875613,0.9709418174260512,1.25e-05,0.10118239000000001,0.8988051100000001,0.8988125244047606,5.238095238095233e-06,0.10118223749999987,-6.287499999535484e-07,3.5714285714285663e-07,2.7160714285295873e-07
